"BenchmarkName","DotNetVersion","Method","Mean","Error","StdDev","Median","Ratio","Gen0","Gen1","Gen2","Allocated","AllocRatio","Count","Iterations","CodeSize"
"OddOrEven","8.0.1","CountOddUsingBranchless","7.870 ns","0.0736 ns","0.0688 ns",,"0.69",,,,"-","NA","10",,
"OddOrEven","8.0.1","CountOddUsingMod","1,266.198 ns","19.0077 ns","17.7798 ns",,"1.00",,,,"-","NA","1000",,
"OddOrEven","8.0.1","CountOddUsingBranchless","937.629 ns","6.3267 ns","5.2831 ns",,"0.74",,,,"-","NA","1000",,
"OddOrEven","8.0.1","CountOddUsingMod","459,541.162 ns","411.2786 ns","384.7103 ns",,"1.00",,,,"-","NA","100000",,
"OddOrEven","8.0.1","CountOddUsingBranchless","453,853.675 ns","7,718.3245 ns","7,219.7255 ns",,"0.99",,,,"-","NA","100000",,
"OrdinalVsOrdinalIgnoreCase","8.0.1","Ordinal","4.674 μs","0.0135 μs","0.0120 μs",,"1.00",,,,,,"1000",,"916 B"
"OrdinalVsOrdinalIgnoreCase","8.0.1","OrdinalIgnoreCase","6.365 μs","0.0126 μs","0.0112 μs",,"1.36",,,,,,"1000",,"1,308 B"
"OrdinalVsOrdinalIgnoreCase","8.0.1","OrdinalLongStrings","9.665 μs","0.0313 μs","0.0292 μs",,"2.07",,,,,,"1000",,"923 B"
"OrdinalVsOrdinalIgnoreCase","8.0.1","OrdinalIgnoreCaseLongStrings","11.645 μs","0.0113 μs","0.0101 μs",,"2.49",,,,,,"1000",,"1,281 B"
"ParallelForVsExplicitTasks","8.0.1","ConcurrentReadsUsingParallelFor","2.453 μs","0.0458 μs","0.0406 μs",,,"0.1373","-",,"2.3 KB",,"10",,
"ParallelForVsExplicitTasks","8.0.1","ConcurrentReadsUsingExplicitTasks","3.618 μs","0.0281 μs","0.0263 μs",,,"0.1144","-",,"1.88 KB",,"10",,
"ParallelForVsExplicitTasks","8.0.1","ConcurrentReadsUsingParallelFor","242.864 μs","4.0268 μs","3.7667 μs",,,"-","-",,"4.21 KB",,"1000",,
"ParallelForVsExplicitTasks","8.0.1","ConcurrentReadsUsingExplicitTasks","308.008 μs","2.6801 μs","2.5070 μs",,,"9.7656","1.4648",,"164.37 KB",,"1000",,
"ParseUrlForToken","8.0.3","GetTokenFromUrlToStringSplitWithLinqAndUnnecessaryNullChecks","262.59 μs","4.681 μs","9.771 μs","262.40 μs","10.07","116.2109",,,"491.49 KB","10.13","1000",,
"ParseUrlForToken","8.0.3","GetTokenFromUrlToStringSplitWithLinq","262.49 μs","5.173 μs","9.967 μs","258.48 μs","10.10","116.2109",,,"491.48 KB","10.13","1000",,
"ParseUrlForToken","8.0.3","GetTokenFromUrlToStringWithIndexOfAndSubstring","26.08 μs","0.508 μs","0.712 μs","25.94 μs","1.00","11.5051",,,"48.52 KB","1.00","1000",,
"ParseUrlForToken","8.0.3","GetTokenFromUrlAbsolutePathWithIndexOfAndSubstring","27.24 μs","0.542 μs","0.742 μs","27.08 μs","1.04","11.5051",,,"48.52 KB","1.00","1000",,
"ParseVsTryParse","8.0.2","FindValidIntsWithParse","591.865 μs","19.0546 μs","54.6714 μs","573.623 μs","349.77","7.8125",,,"34840 B","NA","100",,
"ParseVsTryParse","8.0.2","FindValidIntsWithTryParse","1.717 μs","0.0681 μs","0.1966 μs","1.687 μs","1.00","-",,,"-","NA","100",,
"ParseVsTryParse","8.0.2","FindValidIntsWithParse","5,997.244 μs","259.1925 μs","722.5250 μs","5,714.311 μs","283.79","85.9375",,,"372963 B","NA","1000",,
"ParseVsTryParse","8.0.2","FindValidIntsWithTryParse","21.561 μs","1.1357 μs","3.3486 μs","20.872 μs","1.00","-",,,"-","NA","1000",,
"ParseVsTryParse","8.0.2","FindValidIntsWithParse","56,324.590 μs","1,113.7276 μs","2,834.7923 μs","55,843.983 μs","270.96","833.3333",,,"3766963 B","NA","10000",,
"ParseVsTryParse","8.0.2","FindValidIntsWithTryParse","210.365 μs","4.1478 μs","3.6769 μs","210.400 μs","1.00","-",,,"-","NA","10000",,
"ParseVsTryParse","8.0.2","FindValidIntsWithParse","605,477.551 μs","20,878.2911 μs","58,544.9666 μs","593,863.600 μs","279.07","8000.0000",,,"37505216 B","18,752,608.00","100000",,
"ParseVsTryParse","8.0.2","FindValidIntsWithTryParse","2,202.754 μs","42.2310 μs","80.3489 μs","2,170.074 μs","1.00","-",,,"2 B","1.00","100000",,
"PassByRefVsPassByValue","8.0.1","Pass16ByteStructByRef","9.329 μs","0.0361 μs","0.0337 μs","9.312 μs","0.28",,,,"-","NA","10000",,
"PassByRefVsPassByValue","8.0.1","Pass16ByteStruct","9.335 μs","0.0508 μs","0.0450 μs","9.315 μs","0.29",,,,"-","NA","10000",,
"PassByRefVsPassByValue","8.0.1","Pass32ByteStruct","16.595 μs","0.0939 μs","0.0879 μs","16.621 μs","0.51",,,,"-","NA","10000",,
"PassByRefVsPassByValue","8.0.1","Pass16ByteClass","16.649 μs","0.1719 μs","0.1524 μs","16.680 μs","0.51",,,,"-","NA","10000",,
"PassByRefVsPassByValue","8.0.1","Pass32ByteClass","16.652 μs","0.1328 μs","0.1177 μs","16.693 μs","0.51",,,,"-","NA","10000",,
"PassByRefVsPassByValue","8.0.1","Pass32ByteStructByRef","17.142 μs","0.1293 μs","0.1210 μs","17.160 μs","0.52",,,,"-","NA","10000",,
"PassByRefVsPassByValue","8.0.1","Pass128ByteStruct","22.092 μs","0.8345 μs","2.4605 μs","23.448 μs","0.68",,,,"-","NA","10000",,
"PassByRefVsPassByValue","8.0.1","Pass128ByteStructByRef","22.713 μs","0.6798 μs","2.0045 μs","23.489 μs","0.70",,,,"-","NA","10000",,
"PassByRefVsPassByValue","8.0.1","Pass128ByteClass","32.799 μs","1.2329 μs","3.6352 μs","34.754 μs","1.00",,,,"-","NA","10000",,
"PicoGym-Transformation","8.0.1","DecodeString","89.64 ns","0.832 ns","0.779 ns",,"1.00","0.0196",,,"328 B","1.00",,,
"PicoGym-Transformation","8.0.1","DecodeStringChatGPTRecursive","1,429.82 ns","10.078 ns","8.934 ns",,"15.95","0.3109",,,"5216 B","15.90",,,
"PicoGym-Transformation","8.0.1","DecodeStringChatGPTLinq","1,151.83 ns","5.995 ns","5.006 ns",,"12.84","0.1297",,,"2176 B","6.63",,,
"PicoGym-Transformation","8.0.1","DecodeStringChatGPTStringBuilder","501.69 ns","4.732 ns","4.426 ns",,"5.60","0.0896",,,"1512 B","4.61",,,
"PropertyInitializationBenchmark","9.0.7","ExpressionBodiedProperty","1,975.5 ns","39.07 ns","84.94 ns","1,961.6 ns","9.68","0.1450",,,"640 B","10.00","10",,
"PropertyInitializationBenchmark","9.0.7","AutoPropertyWithInitializer","204.5 ns","4.18 ns","9.26 ns","201.9 ns","1.00","0.0148",,,"64 B","1.00","10",,
"PropertyInitializationBenchmark","9.0.7","ExpressionBodiedProperty","19,113,789.7 ns","378,702.38 ns","692,478.77 ns","19,009,548.4 ns","611.92","1468.7500",,,"6400000 B","100,000.00","100000",,
"PropertyInitializationBenchmark","9.0.7","AutoPropertyWithInitializer","31,421.1 ns","853.99 ns","2,491.14 ns","30,426.3 ns","1.01","-",,,"64 B","1.00","100000",,
"PropertyVsField","8.0.1","GetProperty","317.9 ns","0.69 ns","0.58 ns",,,,,,,,,,"69 B"
"PropertyVsField","8.0.1","GetPropertyAggressiveInlining","318.9 ns","2.57 ns","2.28 ns",,,,,,,,,,"69 B"
"PropertyVsField","8.0.1","GetField","317.4 ns","0.31 ns","0.27 ns",,,,,,,,,,"69 B"
"PropertyVsLocal","8.0.1","PropertyAccess","0.0000 ns","0.0000 ns","0.0000 ns","0.0000 ns","?",,,,,,"1",,"32 B"
"PropertyVsLocal","8.0.1","LocalVariableAccess","0.0019 ns","0.0033 ns","0.0029 ns","0.0000 ns","?",,,,,,"1",,"34 B"
"PropertyVsLocal","8.0.1","PropertyAccess","30,968.6646 ns","25.5553 ns","21.3398 ns","30,961.7737 ns","1.00",,,,,,"100000",,"32 B"
"PropertyVsLocal","8.0.1","LocalVariableAccess","31,048.7701 ns","164.0543 ns","145.4298 ns","30,987.4512 ns","1.00",,,,,,"100000",,"44 B"
"QueueStructVsClass","8.0.1","QueueUsingStruct","4.091 us","1.626 us","0.0891 us",,"0.94",,,,"41.33 KB",,"10",,
"QueueStructVsClass","8.0.1","QueueUsingClass","4.352 us","4.619 us","0.2532 us",,"1.00",,,,"41.8 KB",,"10",,
"QueueStructVsClass","8.0.1","QueueUsingStruct","50.845 us","40.589 us","2.2248 us",,"1.06",,,,"413.28 KB",,"100",,
"QueueStructVsClass","8.0.1","QueueUsingClass","48.177 us","28.124 us","1.5416 us",,"1.00",,,,"417.97 KB",,"100",,
"QueueStructVsClass","8.0.1","QueueUsingStruct","618.564 us","892.082 us","48.8980 us",,"0.91",,,,"4132.81 KB",,"1000",,
"QueueStructVsClass","8.0.1","QueueUsingClass","681.782 us","1,013.075 us","55.5300 us",,"1.00",,,,"4179.69 KB",,"1000",,
"QueueStructVsClass","8.0.1","QueueUsingStruct","30,662.529 us","40,920.872 us","2,243.0111 us",,"1.04",,,,"41328.91 KB",,"10000",,
"QueueStructVsClass","8.0.1","QueueUsingClass","29,543.202 us","11,025.742 us","604.3581 us",,"1.00",,,,"41797.6 KB",,"10000",,
"QueueStructVsClass","8.0.1","QueueUsingStruct","464,132.233 us","739,423.318 us","40,530.2872 us",,"1.03",,,,"413285.98 KB",,"100000",,
"QueueStructVsClass","8.0.1","QueueUsingClass","459,286.000 us","1,127,303.549 us","61,791.3114 us",,"1.00",,,,"417974.88 KB",,"100000",,
"QueueStructVsClass","8.0.1","QueueUsingStruct","4,089,415.767 us","1,368,039.403 us","74,986.8559 us",,"0.91",,,,"4132836.88 KB",,"1000000",,
"QueueStructVsClass","8.0.1","QueueUsingClass","4,491,414.633 us","667,370.620 us","36,580.8356 us",,"1.00",,,,"4179703.82 KB",,"1000000",,
"RandomElementsBenchmark","9.0.6","CryptographicRngWithHashSet","475.87 ns","34.133 ns","100.64 ns","446.88 ns","5.48","0.0553",,,"240 B","1.50",,,
"RandomElementsBenchmark","9.0.6","SharedRandomWithHashSet","166.08 ns","13.648 ns","40.24 ns","151.71 ns","1.91","0.0556",,,"240 B","1.50",,,
"RandomElementsBenchmark","9.0.6","SharedRandomWithBoolArray","131.84 ns","10.389 ns","30.63 ns","130.27 ns","1.52","0.1391",,,"600 B","3.75",,,
"RandomElementsBenchmark","9.0.6","SharedRandomWithStackAllocBoolArray","93.27 ns","9.149 ns","26.98 ns","82.29 ns","1.07","0.0167",,,"72 B","0.45",,,
"RandomElementsBenchmark","9.0.6","SharedRandomWithWithStackAllocBitSet","93.17 ns","9.222 ns","27.19 ns","78.90 ns","1.07","0.0167",,,"72 B","0.45",,,
"RandomElementsBenchmark","9.0.6","SharedRandomWithBitArray","94.00 ns","9.292 ns","27.40 ns","90.34 ns","1.08","0.0370",,,"160 B","1.00",,,
"RandomElementsBenchmark","9.0.6","FisherYatesShuffleSuggestedByCopilot","2,057.75 ns","41.165 ns","109.16 ns","2,040.25 ns","23.70","0.0343",,,"160 B","1.00",,,
"RandomElementsBenchmark","9.0.6","ReservoirSampling","3,619.32 ns","116.353 ns","324.34 ns","3,539.21 ns","41.69","0.0076",,,"40 B","0.25",,,
"RandomNumbers","8.0.7","SystemRandomStaticInstanceWithSeed","9.026 ms","0.0261 ms","0.0204 ms",,"1.00","-",,,"3 B","1.00","1000000",,
"RandomNumbers","8.0.7","SystemRandomLocalInstanceWithSeed","7.809 ms","0.1342 ms","0.1120 ms",,"0.87","-",,,"307 B","102.33","1000000",,
"RandomNumbers","8.0.7","SystemRandomDotShared","4.464 ms","0.0865 ms","0.0889 ms",,"0.50","-",,,"3 B","1.00","1000000",,
"RandomNumbers","8.0.7","SystemRandomStaticInstanceNoSeed","2.974 ms","0.0195 ms","0.0182 ms",,"0.33","-",,,"2 B","0.67","1000000",,
"RandomNumbers","8.0.7","SystemRandomLocalInstanceNoSeed","2.413 ms","0.0469 ms","0.0730 ms",,"0.27","-",,,"74 B","24.67","1000000",,
"RandomNumbers","8.0.7","SystemRandomWithLock","19.153 ms","0.3817 ms","0.4084 ms",,"2.13","-",,,"12 B","4.00","1000000",,
"RandomNumbers","8.0.7","SystemRandomNewInstanceEveryTime","1,472.258 ms","19.1034 ms","15.9522 ms",,"163.37","70000.0000",,,"304000400 B","101,333,466.67","1000000",,
"RandomNumbers","8.0.7","SystemRandomThreadStatic","8.920 ms","0.1725 ms","0.2529 ms",,"1.00","-",,,"3 B","1.00","1000000",,
"RandomNumbers","8.0.7","XorShiftRandom","2.404 ms","0.0126 ms","0.0105 ms",,"0.27","-",,,"3 B","1.00","1000000",,
"RandomStrings","8.0.1","RandomStringsUsingStringBuilder","19.01 μs","0.232 μs","0.217 μs",,"1.00","1.7700",,,"30048 B","1.00","100",,
"RandomStrings","8.0.1","RandomStringsUsingStringDotCreateConstAlpha","34.72 μs","0.081 μs","0.076 μs",,"1.83","1.2817",,,"21520 B","0.72","100",,
"RandomStrings","8.0.1","RandomStringsUsingStringDotCreate","37.06 μs","0.091 μs","0.085 μs",,"1.95","1.2817",,,"22320 B","0.74","100",,
"RandomStrings","8.0.1","RandomStringsStackOverflowLinqVersion","44.53 μs","0.697 μs","0.652 μs",,"2.34","2.5635",,,"43192 B","1.44","100",,
"RandomStrings","8.0.1","RandomStringsUsingStringDotCreateConstAlphaStaticRandom","47.19 μs","0.237 μs","0.210 μs",,"2.48","0.7324",,,"12503 B","0.42","100",,
"RandomStrings","8.0.1","RandomStringAkari","53.22 μs","0.094 μs","0.078 μs",,"2.79","-",,,"304 B","0.01","100",,
"RandomStrings","8.0.1","RandomStringsTCMVersion","194.17 μs","1.083 μs","0.960 μs",,"10.21","4.6387",,,"79288 B","2.64","100",,
"ReadingDictionaryEntries","8.0.1","KeyLookupUsingDictionary","4.583 ns","0.0117 ns","0.0104 ns","4.580 ns","1.00",,,,,,"100000",,
"ReadingDictionaryEntries","8.0.1","KeyLookupUsingReadOnlyDictionary","5.120 ns","0.0095 ns","0.0079 ns","5.119 ns","1.12",,,,,,"100000",,
"ReadingDictionaryEntries","8.0.1","KeyLookupUsingDictionaryReaderWriterLockSlim","40.666 ns","1.3328 ns","3.9298 ns","42.312 ns","7.29",,,,,,"100000",,
"ReadingDictionaryEntries","8.0.1","KeyLookupUsingDictionaryReaderWriterLock","28.814 ns","0.0900 ns","0.0798 ns","28.791 ns","6.29",,,,,,"100000",,
"ReadingDictionaryEntries","8.0.1","KeyLookupUsingConcurrentDictionary","5.460 ns","0.0123 ns","0.0096 ns","5.458 ns","1.19",,,,,,"100000",,
"ReadingDictionaryEntries","8.0.1","KeyLookupUsingLock","11.519 ns","0.0351 ns","0.0293 ns","11.523 ns","2.51",,,,,,"100000",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingReaderWriterLockSlim","44.35 μs","0.881 μs","1.264 μs",,"1.65",,,,,,"10",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingLock","48.24 μs","0.942 μs","1.650 μs",,"1.80",,,,,,"10",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingReaderWriterLock","49.28 μs","0.734 μs","0.686 μs",,"1.84",,,,,,"10",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingConcurrentDictionary","26.94 μs","0.526 μs","0.720 μs",,"1.00",,,,,,"10",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingFrozentDictionary","27.16 μs","0.543 μs","1.108 μs",,"1.00",,,,,,"10",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingDictionaryNoLockingNotThreadSafe","26.85 μs","0.442 μs","0.414 μs",,"1.00",,,,,,"10",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingReaderWriterLockSlim","1,919.36 μs","22.294 μs","18.617 μs",,"3.04",,,,,,"1000",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingLock","1,776.87 μs","17.852 μs","16.699 μs",,"2.82",,,,,,"1000",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingReaderWriterLock","3,169.92 μs","58.916 μs","55.110 μs",,"4.99",,,,,,"1000",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingConcurrentDictionary","673.27 μs","13.318 μs","20.339 μs",,"1.06",,,,,,"1000",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingFrozentDictionary","621.81 μs","12.098 μs","14.858 μs",,"0.98",,,,,,"1000",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingDictionaryNoLockingNotThreadSafe","631.43 μs","5.584 μs","4.360 μs",,"1.00",,,,,,"1000",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingReaderWriterLockSlim","287,665.80 μs","5,633.352 μs","10,158.095 μs",,"4.25",,,,,,"100000",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingLock","267,918.78 μs","5,232.016 μs","5,372.896 μs",,"3.97",,,,,,"100000",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingReaderWriterLock","290,472.77 μs","3,424.462 μs","3,035.697 μs",,"4.35",,,,,,"100000",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingConcurrentDictionary","68,491.06 μs","1,367.776 μs","3,902.343 μs",,"1.02",,,,,,"100000",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingFrozentDictionary","70,276.47 μs","1,724.122 μs","5,056.551 μs",,"1.05",,,,,,"100000",,
"ReadingDictionaryEntriesConcurrently","8.0.7","ConcurrentReadsUsingDictionaryNoLockingNotThreadSafe","67,574.98 μs","1,333.862 μs","2,228.583 μs",,"1.00",,,,,,"100000",,
"Benchmark","8.0.0","Classes","977.2 ns","12.49 ns","11.07 ns",,,,,,,,,,
"Benchmark","8.0.0","Records","980.0 ns","15.56 ns","14.55 ns",,,,,,,,,,
"RedunantToString","9.0.0","ConcatAllStringsDirectly","23.56 ns","0.839 ns","2.406 ns","22.50 ns","1.00","0.0297","-","-","128 B","1.00","1",,
"RedunantToString","9.0.0","ConcatAllStringsWithRedundantToString","24.55 ns","0.319 ns","0.298 ns","24.45 ns","0.99","0.0296","-","-","128 B","1.00","1",,
"RedunantToString","9.0.0","ConcatAllStringsDirectly","485.85 ns","8.212 ns","9.128 ns","483.77 ns","1.00","0.2966","-","-","1280 B","1.00","100",,
"RedunantToString","9.0.0","ConcatAllStringsWithRedundantToString","473.61 ns","9.424 ns","20.686 ns","465.30 ns","1.00","0.2966","-","-","1280 B","1.00","100",,
"RedunantToString","9.0.0","ConcatAllStringsDirectly","2,543,323.42 ns","48,805.501 ns","68,418.496 ns","2,542,031.25 ns","1.00","343.7500","296.8750","171.8750","1976727 B","1.00","100000",,
"RedunantToString","9.0.0","ConcatAllStringsWithRedundantToString","2,553,661.85 ns","50,103.939 ns","59,645.175 ns","2,543,219.92 ns","1.00","343.7500","292.9688","171.8750","1976727 B","1.00","100000",,
"ReflectionVsDynamic","7.0.9","Reflection","72.917 ns","1.0150 ns","0.9494 ns",,"1.00","0.0013",,,"112 B","1.00",,,
"ReflectionVsDynamic","7.0.9","ReflectionCached","53.873 ns","0.6870 ns","0.6426 ns",,"0.74","0.0013",,,"112 B","1.00",,,
"ReflectionVsDynamic","7.0.9","ReflectionCachedFully","36.013 ns","0.2546 ns","0.1988 ns",,"0.49","0.0002",,,"24 B","0.21",,,
"ReflectionVsDynamic","7.0.9","WithSpanInvoker","11.212 ns","0.0323 ns","0.0287 ns",,"0.15","-",,,"-","0.00",,,
"ReflectionVsDynamic","7.0.9","GeneratedFunc","1.236 ns","0.0023 ns","0.0021 ns",,"0.02","-",,,"-","0.00",,,
"ReflectionVsDynamic","7.0.9","Dynamic","8.838 ns","0.1546 ns","0.1446 ns",,"0.12","0.0003",,,"24 B","0.21",,,
"Regex","8.0.6","FindTokenUsingRegex","52.59 μs","0.992 μs","0.974 μs","52.53 μs",,"0.6104",,,"2.73 KB",,"10",,
"Regex","8.0.6","FindTokenUsingCompiledRegex","16.04 μs","0.583 μs","1.674 μs","15.33 μs",,"0.6409",,,"2.73 KB",,"10",,
"Regex","8.0.6","FindTokenUsingSourceGenRegex","15.33 μs","0.402 μs","1.139 μs","15.05 μs",,"0.6409",,,"2.73 KB",,"10",,
"Regex","8.0.6","FindTokenUsingRegex","1,102,185.25 μs","26,203.946 μs","72,173.278 μs","1,066,261.10 μs",,"6000.0000",,,"27345.19 KB",,"100000",,
"Regex","8.0.6","FindTokenUsingCompiledRegex","185,190.69 μs","11,301.220 μs","32,059.681 μs","169,916.10 μs",,"6000.0000",,,"27345.39 KB",,"100000",,
"Regex","8.0.6","FindTokenUsingSourceGenRegex","165,507.66 μs","5,754.399 μs","15,752.575 μs","157,902.03 μs",,"6333.3333",,,"27345.3 KB",,"100000",,
"RegexVsSplit","8.0.1","FindTokenUsingSplit","2,227.0 ns","13.69 ns","11.43 ns",,"1.00","0.2480",,,"4200 B","1.00","10",,
"RegexVsSplit","8.0.1","FindTokenUsingRegex","39,500.8 ns","610.84 ns","571.38 ns",,"17.73","0.1221",,,"2792 B","0.66","10",,
"RegexVsSplit","8.0.1","FindTokenUsingCompiledRegex","10,608.4 ns","17.49 ns","15.51 ns",,"4.76","0.1526",,,"2792 B","0.66","10",,
"RegexVsSplit","8.0.1","FindTokenUsingSpan","150.6 ns","1.16 ns","0.97 ns",,"0.07","-",,,"-","0.00","10",,
"RegexVsSplit","8.0.1","FindTokenUsingTokenize","430.3 ns","0.54 ns","0.48 ns",,"0.19","-",,,"-","0.00","10",,
"RegexVsSplit","8.0.1","FindTokenUsingTokenizeWithForEach","461.5 ns","0.46 ns","0.41 ns",,"0.21","-",,,"-","0.00","10",,
"RegexVsSplit","8.0.1","FindTokenUsingSplit","23,016.0 ns","108.71 ns","96.37 ns",,"1.00","2.7466",,,"45960 B","1.00","100",,
"RegexVsSplit","8.0.1","FindTokenUsingRegex","409,428.7 ns","1,498.76 ns","1,328.62 ns",,"17.79","1.4648",,,"27993 B","0.61","100",,
"RegexVsSplit","8.0.1","FindTokenUsingCompiledRegex","106,304.9 ns","230.15 ns","215.28 ns",,"4.62","1.5869",,,"27992 B","0.61","100",,
"RegexVsSplit","8.0.1","FindTokenUsingSpan","1,771.8 ns","19.96 ns","17.70 ns",,"0.08","-",,,"-","0.00","100",,
"RegexVsSplit","8.0.1","FindTokenUsingTokenize","4,243.1 ns","12.36 ns","10.32 ns",,"0.18","-",,,"-","0.00","100",,
"RegexVsSplit","8.0.1","FindTokenUsingTokenizeWithForEach","4,537.1 ns","20.87 ns","19.52 ns",,"0.20","-",,,"-","0.00","100",,
"RegexVsSplit","8.0.1","FindTokenUsingSplit","229,036.7 ns","832.17 ns","778.41 ns",,"1.00","27.5879",,,"463560 B","1.00","1000",,
"RegexVsSplit","8.0.1","FindTokenUsingRegex","5,146,801.1 ns","42,808.58 ns","40,043.17 ns",,"22.47","15.6250",,,"280010 B","0.60","1000",,
"RegexVsSplit","8.0.1","FindTokenUsingCompiledRegex","1,129,532.7 ns","4,899.91 ns","4,343.64 ns",,"4.93","15.6250",,,"279997 B","0.60","1000",,
"RegexVsSplit","8.0.1","FindTokenUsingSpan","24,058.3 ns","469.49 ns","461.10 ns",,"0.11","-",,,"-","0.00","1000",,
"RegexVsSplit","8.0.1","FindTokenUsingTokenize","40,000.1 ns","53.49 ns","47.41 ns",,"0.17","-",,,"-","0.00","1000",,
"RegexVsSplit","8.0.1","FindTokenUsingTokenizeWithForEach","42,403.5 ns","23.98 ns","20.02 ns",,"0.19","-",,,"-","0.00","1000",,
"RegexVsSplit","8.0.1","FindTokenUsingSplit","23,716,859.6 ns","145,737.99 ns","129,192.93 ns",,"1.00","2750.0000",,,"46400012 B","1.00","100000",,
"RegexVsSplit","8.0.1","FindTokenUsingRegex","768,213,392.3 ns","3,249,777.18 ns","2,713,711.13 ns",,"32.40","1000.0000",,,"28001184 B","0.60","100000",,
"RegexVsSplit","8.0.1","FindTokenUsingCompiledRegex","112,211,380.0 ns","204,135.60 ns","159,375.65 ns",,"4.73","1600.0000",,,"28000557 B","0.60","100000",,
"RegexVsSplit","8.0.1","FindTokenUsingSpan","3,600,008.5 ns","12,444.37 ns","11,031.61 ns",,"0.15","-",,,"-","0.00","100000",,
"RegexVsSplit","8.0.1","FindTokenUsingTokenize","3,652,844.8 ns","2,127.24 ns","1,885.75 ns",,"0.15","-",,,"-","0.00","100000",,
"RegexVsSplit","8.0.1","FindTokenUsingTokenizeWithForEach","3,940,674.4 ns","7,334.01 ns","6,124.23 ns",,"0.17","-",,,"-","0.00","100000",,
"RepeatStrings","8.0.1","DupeUsingStringBuilderLoop","29.31 ns","0.643 ns","0.601 ns","29.45 ns","1.00","0.0081","-",,"136 B","1.00","3",,
"RepeatStrings","8.0.1","DupeUsingStringCreate","18.74 ns","0.221 ns","0.196 ns","18.77 ns","0.64","0.0062","-",,"104 B","0.76","3",,
"RepeatStrings","8.0.1","DupeUsingStackOverflowAnswer","55.78 ns","0.994 ns","0.930 ns","55.80 ns","1.90","0.0153","-",,"256 B","1.88","3",,
"RepeatStrings","8.0.1","DupeUsingEnumerableRepeat","35.36 ns","0.179 ns","0.167 ns","35.37 ns","1.21","0.0048","-",,"80 B","0.59","3",,
"RepeatStrings","8.0.1","DupeUsingStringBuilderLoop","239.78 ns","2.471 ns","2.311 ns","240.59 ns","1.00","0.0420","-",,"704 B","1.00","50",,
"RepeatStrings","8.0.1","DupeUsingStringCreate","158.01 ns","3.207 ns","8.505 ns","153.36 ns","0.68","0.0234","-",,"392 B","0.56","50",,
"RepeatStrings","8.0.1","DupeUsingStackOverflowAnswer","479.63 ns","3.056 ns","2.858 ns","478.97 ns","2.00","0.0887","-",,"1496 B","2.12","50",,
"RepeatStrings","8.0.1","DupeUsingEnumerableRepeat","239.86 ns","1.356 ns","1.268 ns","239.54 ns","1.00","0.0219","-",,"368 B","0.52","50",,
"RepeatStrings","8.0.1","DupeUsingStringBuilderLoop","510.73 ns","4.415 ns","4.130 ns","509.95 ns","1.00","0.0772","-",,"1296 B","1.00","100",,
"RepeatStrings","8.0.1","DupeUsingStringCreate","295.44 ns","2.575 ns","2.283 ns","294.96 ns","0.58","0.0410","-",,"688 B","0.53","100",,
"RepeatStrings","8.0.1","DupeUsingStackOverflowAnswer","911.28 ns","13.074 ns","12.230 ns","908.29 ns","1.78","0.1535","0.0010",,"2576 B","1.99","100",,
"RepeatStrings","8.0.1","DupeUsingEnumerableRepeat","494.52 ns","1.070 ns","0.948 ns","494.56 ns","0.97","0.0391","-",,"664 B","0.51","100",,
"ReturnEmptyList","8.0.14","ReturnEnumerableEmpty","857.02 μs","28.645 μs","84.459 μs","835.66 μs","25.01","-",,,"-","NA",,,
"ReturnEmptyList","8.0.14","ReturnArrayEmpty","1,344.63 μs","48.118 μs","141.878 μs","1,302.36 μs","39.31","-",,,"2 B","NA",,,
"ReturnEmptyList","8.0.14","ReturnNewArray","2,557.60 μs","130.981 μs","386.200 μs","2,400.46 μs","74.93","554.6875",,,"2400002 B","NA",,,
"ReturnEmptyList","8.0.14","ReturnNull","34.73 μs","1.581 μs","4.662 μs","33.70 μs","1.00","-",,,"-","NA",,,
"ReturnEmptyList","8.0.14","ReturnCollectionExpression","1,100.76 μs","21.866 μs","45.158 μs","1,087.21 μs","32.06","-",,,"1 B","NA",,,
